38.969,0,0
38.93075367,4.505498489,0.038246334
38.93075367,6.758247734,0.038246334
38.93075367,14.64287009,0.038246334
38.93075367,11.26374622,0.038246334
38.89250733,30.4121148,0.076492669
38.9116305,24.78024169,0.057369501
38.87338416,36.04398792,0.095615836
38.854261,40.5494864,0.114739003
38.83513783,45.05498489,0.13386217
38.81601466,49.56048338,0.152985337
38.7968915,53.50279456,0.172108504
38.75864516,57.44510574,0.210354839
38.72039883,62.51379154,0.248601173
38.68215249,68.14566465,0.286847507
38.64390616,72.65116314,0.325093842
38.60565982,77.71984894,0.363340176
38.56741349,82.22534743,0.40158651
38.52916716,86.73084592,0.439832845
38.47179765,91.23634441,0.497202346
38.43355132,95.7418429,0.53544868
38.35705865,102.5000906,0.611941349
38.39530499,99.12096677,0.573695015
38.31881232,105.8792145,0.650187683
38.26144282,110.384713,0.707557185
38.22319648,114.3270242,0.745803519
38.16582698,118.2693353,0.803173021
38.10845748,122.7748338,0.860542522
38.05108798,127.2803323,0.917912023
37.99371848,131.7858308,0.975281525
37.91722581,136.2913293,1.051774194
37.8598563,140.2336405,1.109143695
37.78336364,144.739139,1.185636364
37.70687097,149.8078248,1.262129032
37.6303783,154.8765106,1.338621701
37.53476246,159.9451964,1.434237537
37.43914663,165.5770695,1.529853372
37.32440762,171.2089426,1.644592375
37.38177713,168.9561934,1.587222874
37.49651613,162.1979456,1.472483871
37.28616129,174.5880665,1.68283871
37.22879179,177.9671903,1.740208211
37.15229912,181.3463142,1.81670088
37.09492962,184.1622508,1.874070381
37.01843695,187.5413746,1.95056305
36.94194428,191.4836858,2.027055718
36.86545161,194.8628097,2.103548387
36.80808211,197.6787462,2.160917889
36.73158944,201.6210574,2.237410557
36.65509677,205.5633686,2.313903226
36.55948094,209.5056798,2.409519062
36.4638651,212.8848036,2.505134897
36.36824927,216.2639275,2.600750733
36.2917566,218.5166767,2.677243402
36.19614076,220.769426,2.772859238
36.10052493,223.0221752,2.868475073
36.04315543,225.8381118,2.925844575
35.96666276,228.6540483,3.002337243
35.89017009,232.0331722,3.078829912
35.81367742,234.8491088,3.155322581
35.71806158,237.101858,3.250938416
35.64156891,239.9177946,3.327431085
35.56507625,242.1705438,3.403923754
35.48858358,244.9864804,3.480416422
35.41209091,247.8024169,3.556909091
35.33559824,250.0551662,3.63340176
35.25910557,252.3079154,3.709894428
35.1826129,254.5606647,3.786387097
35.10612023,257.3766012,3.862879765
35.02962757,260.7557251,3.939372434
34.97225806,263.5716616,3.996741935
34.87664223,265.8244109,4.092357771
34.78102639,267.5139728,4.187973607
34.70453372,269.7667221,4.264466276
34.60891789,272.0194713,4.360082111
34.53242522,274.2722205,4.43657478
34.45593255,276.5249698,4.513067449
34.37943988,278.777719,4.589560117
34.30294721,281.0304683,4.666052786
34.22645455,283.2832175,4.742545455
34.16908504,284.9727795,4.799914956
34.09259238,287.2255287,4.876407625
34.01609971,289.4782779,4.952900293
33.95873021,291.7310272,5.010269795
33.9013607,293.9837764,5.067639296
33.82486804,296.799713,5.144131965
33.76749853,299.0524622,5.201501466
33.71012903,300.7420242,5.258870968
33.6145132,302.4315861,5.354486804
33.53802053,304.121148,5.430979472
33.46152786,305.2475227,5.507472141
33.36591202,306.9370846,5.603087977
33.27029619,308.0634592,5.698703812
33.17468035,308.6266465,5.794319648
33.07906452,309.1898338,5.889935484
33.00257185,310.8793958,5.966428152
32.90695601,313.132145,6.062043988
32.83046334,315.3848943,6.138536657
32.73484751,317.6376435,6.234152493
32.65835484,320.4535801,6.310645161
32.60098534,322.7063293,6.368014663
32.54361584,324.9590785,6.425384164
32.48624633,327.2118278,6.482753666
32.42887683,327.7750151,6.540123167
32.35238416,328.3382024,6.616615836
32.25676833,328.9013897,6.712231672
32.16115249,329.464577,6.807847507
32.04641349,330.5909517,6.92258651
31.96992082,331.154139,6.999079179
31.87430499,332.2805136,7.094695015
31.77868915,333.4068882,7.19031085
31.70219648,335.6596375,7.266803519
31.62570381,337.9123867,7.343296188
31.54921114,339.6019486,7.419788856
31.47271848,341.2915106,7.496281525
31.31973314,344.1074471,7.649266862
31.39622581,342.4178852,7.572774194
31.2241173,345.2338218,7.744882698
31.12850147,345.7970091,7.840498534
31.03288563,346.9233837,7.93611437
30.93726979,348.0497583,8.031730205
30.84165396,349.1761329,8.127346041
30.74603812,350.3025076,8.222961877
30.65042229,350.8656949,8.318577713
30.53568328,351.9920695,8.433316716
30.42094428,352.5552568,8.548055718
30.30620528,353.6816314,8.662794721
30.21058944,354.2448187,8.758410557
30.11497361,355.3711934,8.854026393
30.01935777,355.9343807,8.949642229
29.92374194,356.497568,9.045258065
29.84724927,355.3711934,9.121750733
29.7707566,354.808006,9.198243402
29.69426393,354.2448187,9.27473607
29.63689443,353.6816314,9.332105572
29.56040176,355.3711934,9.40859824
29.48390909,356.497568,9.485090909
29.40741642,357.6239426,9.561583578
29.31180059,358.7503172,9.657199413
29.23530792,359.3135045,9.733692082
29.13969208,359.8766918,9.829307918
29.04407625,360.4398792,9.924923754
28.94846041,361.0030665,10.02053959
28.85284457,362.1294411,10.11615543
28.77635191,362.6926284,10.19264809
28.68073607,364.3821903,10.28826393
28.56599707,365.508565,10.40300293
28.45125806,366.0717523,10.51774194
28.35564223,366.6349396,10.61335777
28.26002639,367.1981269,10.70897361
28.16441056,367.7613142,10.80458944
28.06879472,369.4508761,10.90020528
27.97317889,370.5772508,10.99582111
27.89668622,372.2668127,11.07231378
27.83931672,372.83,11.12968328
27.76282405,371.7036254,11.20617595
27.68633138,370.5772508,11.28266862
27.62896188,368.8876888,11.34003812
27.55246921,367.7613142,11.41653079
27.47597654,366.6349396,11.49302346
27.39948387,366.0717523,11.56951613
27.3229912,366.0717523,11.6460088
27.24649853,366.6349396,11.72250147
27.17000587,367.1981269,11.79899413
27.0935132,367.7613142,11.8754868
27.0361437,367.1981269,11.9328563
26.95965103,366.0717523,12.00934897
26.88315836,364.9453776,12.08584164
26.82578886,363.819003,12.14321114
26.74929619,362.6926284,12.21970381
26.67280352,362.1294411,12.29619648
26.57718768,361.0030665,12.39181232
26.50069501,360.4398792,12.46830499
26.40507918,359.8766918,12.56392082
26.30946334,359.3135045,12.65953666
26.21384751,359.3135045,12.75515249
26.0991085,359.3135045,12.8698915
25.96524633,359.3135045,13.00375367
25.83138416,359.3135045,13.13761584
25.69752199,359.3135045,13.27147801
25.58278299,359.3135045,13.38621701
25.52541349,358.7503172,13.44358651
25.42979765,357.0607553,13.53920235
25.33418182,355.3711934,13.63481818
25.25768915,354.2448187,13.71131085
25.16207331,352.5552568,13.80692669
25.06645748,350.8656949,13.90254252
24.95171848,349.1761329,14.01728152
24.85610264,346.9233837,14.11289736
24.74136364,344.6706344,14.22763636
24.62662463,342.9810725,14.34237537
24.55013196,341.2915106,14.41886804
24.49276246,339.6019486,14.47623754
24.41626979,337.3491994,14.55273021
24.33977713,335.0964502,14.62922287
24.28240762,332.8437009,14.68659238
24.20591496,330.5909517,14.76308504
24.14854545,328.3382024,14.82045455
24.07205279,326.0854532,14.89694721
24.01468328,323.8327039,14.95431672
23.97643695,322.143142,14.99256305
23.91906745,319.8903927,15.04993255
23.84257478,317.6376435,15.12642522
23.78520528,315.3848943,15.18379472
23.72783578,313.6953323,15.24116422
23.67046628,312.0057704,15.29853372
23.61309677,310.3162085,15.35590323
23.57485044,308.6266465,15.39414956
23.51748094,306.9370846,15.45151906
23.46011144,304.6843353,15.50888856
23.4218651,302.4315861,15.5471349
23.3644956,300.1788369,15.6045044
23.32624927,297.9260876,15.64275073
23.28800293,295.6733384,15.68099707
23.2497566,293.4205891,15.7192434
23.17326393,293.4205891,15.79573607
23.05852493,293.4205891,15.91047507
22.96290909,292.8574018,16.00609091
22.88641642,290.6046526,16.08258358
22.84817009,288.3519033,16.12082991
22.79080059,286.0991541,16.17819941
22.75255425,283.8464048,16.21644575
22.71430792,282.1568429,16.25469208
22.67606158,279.9040937,16.29293842
22.61869208,277.6513444,16.35030792
22.56132258,275.9617825,16.40767742
22.50395308,274.8354079,16.46504692
22.42746041,273.1458459,16.54153959
22.35096774,271.456284,16.61803226
22.27447507,270.3299094,16.69452493
22.1979824,269.2035347,16.7710176
22.12148974,268.0771601,16.84751026
22.04499707,266.3875982,16.92400293
21.9685044,265.2612236,17.0004956
21.89201173,263.0084743,17.07698827
21.81551906,261.3189124,17.15348094
21.73902639,260.7557251,17.22997361
21.66253372,259.6293505,17.30646628
21.56691789,259.0661631,17.40208211
21.50954839,257.9397885,17.45945161
21.45217889,256.2502266,17.51682111
21.39480938,254.5606647,17.57419062
21.16533138,245.5496677,17.80366862
21.33743988,252.8711027,17.63156012
21.28007038,251.1815408,17.68892962
21.22270088,247.8024169,17.74629912
21.24182405,249.4919789,17.72717595
21.10796188,243.8601057,17.86103812
21.08883871,242.1705438,17.88016129
21.05059238,240.4809819,17.91840762
20.99322287,238.2282326,17.97577713
20.93585337,235.9754834,18.03314663
20.87848387,234.2859215,18.09051613
20.82111437,232.5963595,18.14788563
20.76374487,230.9067976,18.20525513
20.70637537,230.3436103,18.26262463
20.6298827,229.780423,18.3391173
20.5725132,228.6540483,18.3964868
20.49602053,226.9644864,18.47297947
20.41952786,225.8381118,18.54947214
20.34303519,224.1485498,18.62596481
20.26654252,223.0221752,18.70245748
20.17092669,222.4589879,18.79807331
20.09443402,221.3326133,18.87456598
20.01794135,220.2062387,18.95105865
19.94144868,219.6430514,19.02755132
19.86495601,219.6430514,19.10404399
19.80758651,217.3903021,19.16141349
19.76934018,215.7007402,19.19965982
19.71197067,214.0111782,19.25702933
19.63547801,212.3216163,19.33352199
19.55898534,211.1952417,19.41001466
19.48249267,210.0688671,19.48650733
19.42512317,208.3793051,19.54387683
19.36775367,206.1265559,19.60124633
19.32950733,203.8738066,19.63949267
19.291261,202.1842447,19.677739
19.2338915,199.9314955,19.7351085
19.17652199,198.8051208,19.79247801
19.11915249,197.6787462,19.84984751
18.83230499,190.9204985,20.13669501
18.88967449,192.6100604,20.07932551
19.08090616,197.1155589,19.88809384
19.02353666,195.9891843,19.94546334
18.94704399,194.2996224,20.02195601
18.75581232,189.7941239,20.21318768
18.67931965,188.6677492,20.28968035
18.60282698,186.9781873,20.36617302
18.52633431,185.2886254,20.44266569
18.44984164,184.1622508,20.51915836
18.37334897,183.0358761,20.59565103
18.31597947,181.9095015,20.65302053
18.2394868,180.7831269,20.7295132
18.16299413,179.6567523,20.80600587
18.08650147,178.5303776,20.88249853
18.02913196,177.404003,20.93986804
17.9526393,176.8408157,21.0163607
17.87614663,175.7144411,21.09285337
17.79965396,174.0248792,21.16934604
17.74228446,172.8985045,21.22671554
17.68491496,171.7721299,21.28408504
17.62754545,170.6457553,21.34145455
17.55105279,169.5193807,21.41794721
17.49368328,168.9561934,21.47531672
17.43631378,167.8298187,21.53268622
17.35982111,166.7034441,21.60917889
17.30245161,166.7034441,21.66654839
17.24508211,167.2666314,21.72391789
17.18771261,167.2666314,21.78128739
17.13034311,165.5770695,21.83865689
17.09209677,163.8875076,21.87690323
17.03472727,162.1979456,21.93427273
16.97735777,161.071571,21.99164223
16.9008651,161.6347583,22.0681349
16.86261877,159.9451964,22.10638123
16.7287566,156.5660725,22.2402434
16.7861261,157.6924471,22.1828739
16.8434956,158.8188218,22.1255044
16.6713871,155.4396979,22.2976129
16.59489443,154.3133233,22.37410557
16.53752493,153.750136,22.43147507
16.48015543,152.6237613,22.48884457
16.40366276,150.9341994,22.56533724
16.30804692,149.8078248,22.66095308
16.23155425,148.6814502,22.73744575
16.17418475,147.5550755,22.79481525
16.13593842,145.8655136,22.83306158
16.05944575,144.1759517,22.90955425
15.98295308,143.6127644,22.98604692
15.90646041,141.9232024,23.06253959
15.84909091,140.7968278,23.11990909
15.79172141,139.6704532,23.17727859
15.73435191,137.9808912,23.23464809
15.6769824,136.8545166,23.2920176
15.6196129,135.1649547,23.3493871
15.54312023,133.4753927,23.42587977
15.48575073,131.7858308,23.48324927
15.42838123,131.2226435,23.54061877
15.35188856,130.0962689,23.61711144
15.29451906,129.5330816,23.67448094
15.21802639,128.4067069,23.75097361
15.16065689,127.2803323,23.80834311
15.10328739,126.1539577,23.86571261
15.02679472,125.0275831,23.94220528
14.95030205,123.9012085,24.01869795
14.87380938,123.3380211,24.09519062
14.79731672,122.2116465,24.17168328
14.72082405,121.0852719,24.24817595
14.66345455,120.5220846,24.30554545
14.60608504,119.39571,24.36291496
14.54871554,118.8325227,24.42028446
14.47222287,118.2693353,24.49677713
14.39573021,118.2693353,24.57326979
14.31923754,117.706148,24.64976246
14.24274487,116.5797734,24.72625513
14.1662522,115.4533988,24.8027478
14.08975953,114.3270242,24.87924047
13.9941437,113.2006495,24.9748563
13.89852786,112.0742749,25.07047214
13.82203519,110.384713,25.14696481
13.72641935,109.2583384,25.24258065
13.64992669,107.5687764,25.31907331
13.57343402,107.0055891,25.39556598
13.49694135,105.8792145,25.47205865
13.42044868,105.3160272,25.54855132
13.34395601,104.1896526,25.62504399
13.26746334,103.0632779,25.70153666
13.21009384,102.5000906,25.75890616
13.15272434,102.5000906,25.81627566
13.09535484,102.5000906,25.87364516
13.0571085,101.373716,25.9118915
12.999739,100.2473414,25.969261
12.9423695,99.68415408,26.0266305
12.885,98.55777946,26.084